"exec","age_group","sex","comorbidity","covid","binary_patient_type","death","count","obesity","diabetes","hyperten","ckd","cardio","copd","asthma","immuno","hiv"
18,"[ 85 , 89 ]","F",1,0,"H",116,790,102,370,658,72,148,178,9,29,3
18,"[ 85 , 89 ]","F",0,1,"H",108,414,0,0,0,0,0,0,0,0,0
18,"[ 85 , 89 ]","F",1,1,"H",301,828,86,364,688,65,146,159,7,13,1
19,"[ 85 , 89 ]","F",0,0,"A",2,3244,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","F",1,0,"A",1,2939,215,1166,2318,129,271,338,48,84,17
19,"[ 85 , 89 ]","F",0,1,"A",3,1997,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","F",1,1,"A",2,1825,112,695,1458,55,188,180,27,36,28
19,"[ 85 , 89 ]","F",0,0,"H",48,420,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","F",1,0,"H",126,878,138,423,716,79,180,196,9,32,1
19,"[ 85 , 89 ]","F",0,1,"H",106,363,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","F",1,1,"H",287,880,98,403,727,62,165,172,18,22,2
20,"[ 85 , 89 ]","F",0,0,"A",2,3402,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","F",1,0,"A",1,2949,246,1160,2270,170,291,323,42,88,25
20,"[ 85 , 89 ]","F",0,1,"A",4,1918,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","F",1,1,"A",1,1780,122,680,1449,66,177,168,30,36,24
20,"[ 85 , 89 ]","F",0,0,"H",39,424,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","F",1,0,"H",131,825,121,405,702,73,169,184,11,30,1
20,"[ 85 , 89 ]","F",0,1,"H",121,398,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","F",1,1,"H",284,850,101,382,735,60,153,150,15,25,3
1,"[ 85 , 89 ]","M",0,0,"A",2,2278,0,0,0,0,0,0,0,0,0
1,"[ 85 , 89 ]","M",1,0,"A",2,1675,96,614,1142,93,258,213,30,44,2
1,"[ 85 , 89 ]","M",0,1,"A",6,1514,0,0,0,0,0,0,0,0,0
1,"[ 85 , 89 ]","M",1,1,"A",6,1177,94,442,860,54,141,109,17,10,3
1,"[ 85 , 89 ]","M",0,0,"H",59,346,0,0,0,0,0,0,0,0,0
1,"[ 85 , 89 ]","M",1,0,"H",97,583,33,273,415,58,124,125,12,28,5
1,"[ 85 , 89 ]","M",0,1,"H",217,458,0,0,0,0,0,0,0,0,0
1,"[ 85 , 89 ]","M",1,1,"H",405,854,67,408,678,90,118,149,14,24,6
2,"[ 85 , 89 ]","M",0,0,"A",1,2335,0,0,0,0,0,0,0,0,0
2,"[ 85 , 89 ]","M",1,0,"A",3,1586,78,562,1063,81,256,202,22,36,3
2,"[ 85 , 89 ]","M",0,1,"A",10,1557,0,0,0,0,0,0,0,0,0
2,"[ 85 , 89 ]","M",1,1,"A",8,1156,74,436,842,66,133,96,8,14,6
2,"[ 85 , 89 ]","M",0,0,"H",58,365,0,0,0,0,0,0,0,0,0
2,"[ 85 , 89 ]","M",1,0,"H",125,611,33,275,443,54,129,173,19,20,5
2,"[ 85 , 89 ]","M",0,1,"H",187,433,0,0,0,0,0,0,0,0,0
2,"[ 85 , 89 ]","M",1,1,"H",387,842,55,418,669,76,123,133,12,12,11
3,"[ 85 , 89 ]","M",0,0,"A",2,2314,0,0,0,0,0,0,0,0,0
3,"[ 85 , 89 ]","M",1,0,"A",1,1573,108,611,1025,68,212,208,32,41,9
3,"[ 85 , 89 ]","M",0,1,"A",8,1516,0,0,0,0,0,0,0,0,0
3,"[ 85 , 89 ]","M",1,1,"A",4,1181,81,435,866,51,150,102,13,17,4
3,"[ 85 , 89 ]","M",0,0,"H",64,351,0,0,0,0,0,0,0,0,0
3,"[ 85 , 89 ]","M",1,0,"H",100,584,41,279,413,49,132,130,12,22,2
3,"[ 85 , 89 ]","M",0,1,"H",191,473,0,0,0,0,0,0,0,0,0
3,"[ 85 , 89 ]","M",1,1,"H",410,893,66,434,710,75,121,141,8,8,10
4,"[ 85 , 89 ]","M",0,0,"A",2,2394,0,0,0,0,0,0,0,0,0
4,"[ 85 , 89 ]","M",1,0,"A",1,1585,81,583,1034,71,236,184,18,41,3
4,"[ 85 , 89 ]","M",0,1,"A",7,1477,0,0,0,0,0,0,0,0,0
4,"[ 85 , 89 ]","M",1,1,"A",5,1203,87,458,863,62,170,123,17,13,5
4,"[ 85 , 89 ]","M",0,0,"H",72,354,0,0,0,0,0,0,0,0,0
4,"[ 85 , 89 ]","M",1,0,"H",84,578,40,248,416,36,108,114,16,21,6
4,"[ 85 , 89 ]","M",0,1,"H",170,441,0,0,0,0,0,0,0,0,0
4,"[ 85 , 89 ]","M",1,1,"H",381,853,63,382,684,61,125,149,14,9,13
5,"[ 85 , 89 ]","M",0,0,"A",2,2374,0,0,0,0,0,0,0,0,0
5,"[ 85 , 89 ]","M",1,0,"A",5,1642,81,611,1085,84,240,228,28,45,4
5,"[ 85 , 89 ]","M",0,1,"A",8,1513,0,0,0,0,0,0,0,0,0
5,"[ 85 , 89 ]","M",1,1,"A",7,1210,89,438,913,60,149,115,12,15,6
5,"[ 85 , 89 ]","M",0,0,"H",51,353,0,0,0,0,0,0,0,0,0
5,"[ 85 , 89 ]","M",1,0,"H",115,566,31,227,415,43,114,125,10,25,7
5,"[ 85 , 89 ]","M",0,1,"H",202,446,0,0,0,0,0,0,0,0,0
5,"[ 85 , 89 ]","M",1,1,"H",352,781,59,378,616,60,113,126,11,16,10
6,"[ 85 , 89 ]","M",0,0,"A",3,2327,0,0,0,0,0,0,0,0,0
6,"[ 85 , 89 ]","M",1,0,"A",1,1589,99,549,1052,76,211,216,29,44,5
6,"[ 85 , 89 ]","M",0,1,"A",6,1556,0,0,0,0,0,0,0,0,0
6,"[ 85 , 89 ]","M",1,1,"A",5,1176,76,471,830,61,150,107,17,9,4
6,"[ 85 , 89 ]","M",0,0,"H",49,376,0,0,0,0,0,0,0,0,0
6,"[ 85 , 89 ]","M",1,0,"H",114,563,23,260,398,44,123,128,12,22,5
6,"[ 85 , 89 ]","M",0,1,"H",178,448,0,0,0,0,0,0,0,0,0
6,"[ 85 , 89 ]","M",1,1,"H",405,850,53,387,675,74,122,147,12,18,13
7,"[ 85 , 89 ]","M",0,0,"A",3,2361,0,0,0,0,0,0,0,0,0
7,"[ 85 , 89 ]","M",1,0,"A",2,1568,94,596,1078,67,233,218,27,43,2
7,"[ 85 , 89 ]","M",0,1,"A",13,1542,0,0,0,0,0,0,0,0,0
7,"[ 85 , 89 ]","M",1,1,"A",5,1158,91,411,837,67,124,96,14,11,10
7,"[ 85 , 89 ]","M",0,0,"H",61,334,0,0,0,0,0,0,0,0,0
7,"[ 85 , 89 ]","M",1,0,"H",117,583,40,248,432,42,124,142,18,14,4
7,"[ 85 , 89 ]","M",0,1,"H",197,485,0,0,0,0,0,0,0,0,0
7,"[ 85 , 89 ]","M",1,1,"H",376,854,61,413,684,79,122,133,10,19,12
8,"[ 85 , 89 ]","M",0,0,"A",5,2472,0,0,0,0,0,0,0,0,0
8,"[ 85 , 89 ]","M",1,0,"A",2,1536,94,560,1009,71,208,216,30,42,6
8,"[ 85 , 89 ]","M",0,1,"A",7,1542,0,0,0,0,0,0,0,0,0
8,"[ 85 , 89 ]","M",1,1,"A",6,1161,96,401,822,54,111,116,32,6,10
8,"[ 85 , 89 ]","M",0,0,"H",63,367,0,0,0,0,0,0,0,0,0
8,"[ 85 , 89 ]","M",1,0,"H",92,550,28,250,404,40,105,131,21,24,3
8,"[ 85 , 89 ]","M",0,1,"H",182,429,0,0,0,0,0,0,0,0,0
8,"[ 85 , 89 ]","M",1,1,"H",387,828,62,397,650,67,125,116,9,9,12
9,"[ 85 , 89 ]","M",0,0,"A",7,2357,0,0,0,0,0,0,0,0,0
9,"[ 85 , 89 ]","M",1,0,"A",4,1670,101,610,1063,90,252,212,30,43,2
9,"[ 85 , 89 ]","M",0,1,"A",6,1442,0,0,0,0,0,0,0,0,0
9,"[ 85 , 89 ]","M",1,1,"A",4,1188,85,452,881,67,133,100,19,13,4
9,"[ 85 , 89 ]","M",0,0,"H",63,360,0,0,0,0,0,0,0,0,0
9,"[ 85 , 89 ]","M",1,0,"H",116,588,32,266,412,45,106,139,19,21,5
9,"[ 85 , 89 ]","M",0,1,"H",205,446,0,0,0,0,0,0,0,0,0
9,"[ 85 , 89 ]","M",1,1,"H",379,834,65,407,657,84,128,147,11,7,9
10,"[ 85 , 89 ]","M",0,0,"A",2,2349,0,0,0,0,0,0,0,0,0
10,"[ 85 , 89 ]","M",1,0,"A",2,1584,97,606,1004,80,264,209,39,53,6
10,"[ 85 , 89 ]","M",0,1,"A",5,1544,0,0,0,0,0,0,0,0,0
10,"[ 85 , 89 ]","M",1,1,"A",5,1097,74,444,809,57,131,94,12,6,5
10,"[ 85 , 89 ]","M",0,0,"H",66,390,0,0,0,0,0,0,0,0,0
10,"[ 85 , 89 ]","M",1,0,"H",96,606,34,271,427,51,108,141,10,41,6
10,"[ 85 , 89 ]","M",0,1,"H",189,417,0,0,0,0,0,0,0,0,0
10,"[ 85 , 89 ]","M",1,1,"H",404,898,73,403,702,90,147,146,14,13,9
11,"[ 85 , 89 ]","M",0,0,"A",6,2452,0,0,0,0,0,0,0,0,0
11,"[ 85 , 89 ]","M",1,0,"A",2,1606,110,609,1060,71,258,206,28,41,5
11,"[ 85 , 89 ]","M",0,1,"A",9,1466,0,0,0,0,0,0,0,0,0
11,"[ 85 , 89 ]","M",1,1,"A",9,1150,80,392,842,60,144,122,19,11,10
11,"[ 85 , 89 ]","M",0,0,"H",54,369,0,0,0,0,0,0,0,0,0
11,"[ 85 , 89 ]","M",1,0,"H",106,583,29,268,430,35,124,131,18,26,3
11,"[ 85 , 89 ]","M",0,1,"H",189,436,0,0,0,0,0,0,0,0,0
11,"[ 85 , 89 ]","M",1,1,"H",382,823,42,380,681,77,122,146,12,14,8
12,"[ 85 , 89 ]","M",0,0,"A",2,2426,0,0,0,0,0,0,0,0,0
12,"[ 85 , 89 ]","M",1,0,"A",5,1517,80,574,999,56,212,206,37,32,4
12,"[ 85 , 89 ]","M",0,1,"A",11,1505,0,0,0,0,0,0,0,0,0
12,"[ 85 , 89 ]","M",1,1,"A",6,1178,77,448,865,56,152,121,18,8,5
12,"[ 85 , 89 ]","M",0,0,"H",45,354,0,0,0,0,0,0,0,0,0
12,"[ 85 , 89 ]","M",1,0,"H",103,606,32,280,430,46,110,147,17,27,6
12,"[ 85 , 89 ]","M",0,1,"H",211,446,0,0,0,0,0,0,0,0,0
12,"[ 85 , 89 ]","M",1,1,"H",408,853,69,394,684,87,129,147,10,14,9
13,"[ 85 , 89 ]","M",0,0,"A",3,2445,0,0,0,0,0,0,0,0,0
13,"[ 85 , 89 ]","M",1,0,"A",3,1619,85,578,1072,62,226,201,35,43,2
13,"[ 85 , 89 ]","M",0,1,"A",8,1451,0,0,0,0,0,0,0,0,0
13,"[ 85 , 89 ]","M",1,1,"A",7,1179,78,422,832,57,160,121,16,10,8
13,"[ 85 , 89 ]","M",0,0,"H",74,383,0,0,0,0,0,0,0,0,0
13,"[ 85 , 89 ]","M",1,0,"H",103,541,38,229,398,35,111,125,8,20,3
13,"[ 85 , 89 ]","M",0,1,"H",184,434,0,0,0,0,0,0,0,0,0
13,"[ 85 , 89 ]","M",1,1,"H",379,833,63,405,660,87,121,139,12,8,7
14,"[ 85 , 89 ]","M",0,0,"A",3,2328,0,0,0,0,0,0,0,0,0
14,"[ 85 , 89 ]","M",1,0,"A",3,1615,99,591,1051,68,256,241,35,37,3
14,"[ 85 , 89 ]","M",0,1,"A",5,1566,0,0,0,0,0,0,0,0,0
14,"[ 85 , 89 ]","M",1,1,"A",5,1150,99,429,827,53,142,118,11,9,5
14,"[ 85 , 89 ]","M",0,0,"H",48,346,0,0,0,0,0,0,0,0,0
14,"[ 85 , 89 ]","M",1,0,"H",85,593,36,246,413,41,116,144,12,23,6
14,"[ 85 , 89 ]","M",0,1,"H",198,464,0,0,0,0,0,0,0,0,0
14,"[ 85 , 89 ]","M",1,1,"H",370,823,46,427,640,85,118,132,8,8,9
15,"[ 85 , 89 ]","M",0,0,"A",3,2346,0,0,0,0,0,0,0,0,0
15,"[ 85 , 89 ]","M",1,0,"A",2,1646,94,557,1077,65,248,251,26,44,6
15,"[ 85 , 89 ]","M",0,1,"A",7,1469,0,0,0,0,0,0,0,0,0
15,"[ 85 , 89 ]","M",1,1,"A",8,1169,92,450,839,62,144,95,17,8,6
15,"[ 85 , 89 ]","M",0,0,"H",72,361,0,0,0,0,0,0,0,0,0
15,"[ 85 , 89 ]","M",1,0,"H",99,575,36,244,417,45,127,134,12,25,3
15,"[ 85 , 89 ]","M",0,1,"H",186,435,0,0,0,0,0,0,0,0,0
15,"[ 85 , 89 ]","M",1,1,"H",402,884,63,376,715,83,116,161,14,12,18
16,"[ 85 , 89 ]","M",0,0,"A",4,2426,0,0,0,0,0,0,0,0,0
16,"[ 85 , 89 ]","M",1,0,"A",2,1616,89,568,1060,80,228,242,35,45,6
16,"[ 85 , 89 ]","M",0,1,"A",5,1467,0,0,0,0,0,0,0,0,0
16,"[ 85 , 89 ]","M",1,1,"A",5,1156,74,456,819,59,151,122,21,7,8
16,"[ 85 , 89 ]","M",0,0,"H",68,341,0,0,0,0,0,0,0,0,0
16,"[ 85 , 89 ]","M",1,0,"H",117,594,33,271,435,50,118,128,14,21,4
16,"[ 85 , 89 ]","M",0,1,"H",201,470,0,0,0,0,0,0,0,0,0
16,"[ 85 , 89 ]","M",1,1,"H",352,815,63,381,639,59,137,155,21,13,9
17,"[ 85 , 89 ]","M",0,0,"A",4,2422,0,0,0,0,0,0,0,0,0
17,"[ 85 , 89 ]","M",1,0,"A",2,1627,109,557,1089,63,257,223,38,41,5
17,"[ 85 , 89 ]","M",0,1,"A",5,1500,0,0,0,0,0,0,0,0,0
17,"[ 85 , 89 ]","M",1,1,"A",3,1172,70,444,850,42,133,100,16,7,6
17,"[ 85 , 89 ]","M",0,0,"H",52,370,0,0,0,0,0,0,0,0,0
17,"[ 85 , 89 ]","M",1,0,"H",97,550,36,262,390,39,118,119,15,21,2
17,"[ 85 , 89 ]","M",0,1,"H",200,437,0,0,0,0,0,0,0,0,0
17,"[ 85 , 89 ]","M",1,1,"H",385,807,57,366,655,71,104,134,7,11,12
18,"[ 85 , 89 ]","M",0,0,"A",4,2433,0,0,0,0,0,0,0,0,0
18,"[ 85 , 89 ]","M",1,0,"A",1,1568,98,600,1002,57,223,180,23,36,3
18,"[ 85 , 89 ]","M",0,1,"A",9,1495,0,0,0,0,0,0,0,0,0
18,"[ 85 , 89 ]","M",1,1,"A",7,1147,106,452,796,72,142,108,19,13,6
18,"[ 85 , 89 ]","M",0,0,"H",57,384,0,0,0,0,0,0,0,0,0
18,"[ 85 , 89 ]","M",1,0,"H",108,562,35,262,402,48,126,144,9,26,2
18,"[ 85 , 89 ]","M",0,1,"H",206,458,0,0,0,0,0,0,0,0,0
18,"[ 85 , 89 ]","M",1,1,"H",396,838,65,405,683,86,124,127,7,16,10
19,"[ 85 , 89 ]","M",0,0,"A",1,2336,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","M",1,0,"A",2,1627,86,598,1079,82,233,229,36,47,3
19,"[ 85 , 89 ]","M",0,1,"A",5,1557,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","M",1,1,"A",8,1185,98,433,835,44,161,104,14,19,6
19,"[ 85 , 89 ]","M",0,0,"H",56,350,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","M",1,0,"H",106,551,36,246,395,47,129,120,10,23,3
19,"[ 85 , 89 ]","M",0,1,"H",191,459,0,0,0,0,0,0,0,0,0
19,"[ 85 , 89 ]","M",1,1,"H",382,820,61,366,660,65,134,153,9,10,11
20,"[ 85 , 89 ]","M",0,0,"A",5,2382,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","M",1,0,"A",2,1646,85,625,1064,81,257,234,34,32,1
20,"[ 85 , 89 ]","M",0,1,"A",9,1479,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","M",1,1,"A",6,1185,119,432,854,58,150,108,12,24,3
20,"[ 85 , 89 ]","M",0,0,"H",60,347,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","M",1,0,"H",107,601,31,265,425,49,97,142,9,20,5
20,"[ 85 , 89 ]","M",0,1,"H",158,411,0,0,0,0,0,0,0,0,0
20,"[ 85 , 89 ]","M",1,1,"H",383,834,67,376,687,74,137,137,17,12,17
1,"[ 90 , Older )","F",0,0,"A",2,2418,0,0,0,0,0,0,0,0,0
1,"[ 90 , Older )","F",1,0,"A",0,1367,103,419,980,36,199,230,35,30,4
1,"[ 90 , Older )","F",0,1,"A",4,1297,0,0,0,0,0,0,0,0,0
1,"[ 90 , Older )","F",1,1,"A",0,869,89,228,664,19,93,101,35,23,5
1,"[ 90 , Older )","F",0,0,"H",79,364,0,0,0,0,0,0,0,0,0
1,"[ 90 , Older )","F",1,0,"H",97,555,49,237,457,29,130,154,1,16,0
1,"[ 90 , Older )","F",0,1,"H",144,335,0,0,0,0,0,0,0,0,0
1,"[ 90 , Older )","F",1,1,"H",238,650,41,262,555,30,107,106,8,18,6
2,"[ 90 , Older )","F",0,0,"A",4,2400,0,0,0,0,0,0,0,0,0
2,"[ 90 , Older )","F",1,0,"A",0,1479,143,447,1015,47,202,271,38,37,8
2,"[ 90 , Older )","F",0,1,"A",3,1170,0,0,0,0,0,0,0,0,0
2,"[ 90 , Older )","F",1,1,"A",3,931,88,256,734,21,115,128,48,18,3
2,"[ 90 , Older )","F",0,0,"H",83,344,0,0,0,0,0,0,0,0,0
2,"[ 90 , Older )","F",1,0,"H",92,528,41,234,429,26,107,126,3,14,1
2,"[ 90 , Older )","F",0,1,"H",141,355,0,0,0,0,0,0,0,0,0
2,"[ 90 , Older )","F",1,1,"H",214,648,40,266,537,28,102,108,18,18,9
3,"[ 90 , Older )","F",0,0,"A",2,2395,0,0,0,0,0,0,0,0,0
3,"[ 90 , Older )","F",1,0,"A",4,1371,92,437,989,41,184,232,27,36,6
3,"[ 90 , Older )","F",0,1,"A",5,1199,0,0,0,0,0,0,0,0,0
3,"[ 90 , Older )","F",1,1,"A",0,927,91,275,714,25,103,130,56,22,4
3,"[ 90 , Older )","F",0,0,"H",78,377,0,0,0,0,0,0,0,0,0
3,"[ 90 , Older )","F",1,0,"H",86,545,39,212,443,21,143,127,3,17,1
3,"[ 90 , Older )","F",0,1,"H",169,406,0,0,0,0,0,0,0,0,0
3,"[ 90 , Older )","F",1,1,"H",232,635,50,265,552,37,116,125,15,17,4
4,"[ 90 , Older )","F",0,0,"A",1,2426,0,0,0,0,0,0,0,0,0
4,"[ 90 , Older )","F",1,0,"A",1,1438,112,459,1012,43,210,230,28,41,10
4,"[ 90 , Older )","F",0,1,"A",2,1209,0,0,0,0,0,0,0,0,0
4,"[ 90 , Older )","F",1,1,"A",1,860,87,270,678,17,108,113,48,16,2
4,"[ 90 , Older )","F",0,0,"H",79,331,0,0,0,0,0,0,0,0,0
4,"[ 90 , Older )","F",1,0,"H",85,550,38,236,442,32,115,139,5,21,1
4,"[ 90 , Older )","F",0,1,"H",160,415,0,0,0,0,0,0,0,0,0
4,"[ 90 , Older )","F",1,1,"H",224,626,47,243,537,28,127,115,9,15,8
5,"[ 90 , Older )","F",0,0,"A",2,2431,0,0,0,0,0,0,0,0,0
5,"[ 90 , Older )","F",1,0,"A",1,1448,123,445,1015,51,174,266,45,41,6
5,"[ 90 , Older )","F",0,1,"A",1,1193,0,0,0,0,0,0,0,0,0
5,"[ 90 , Older )","F",1,1,"A",1,900,74,272,708,17,85,112,50,19,3
5,"[ 90 , Older )","F",0,0,"H",81,325,0,0,0,0,0,0,0,0,0
5,"[ 90 , Older )","F",1,0,"H",78,547,32,230,440,33,120,133,3,22,2
5,"[ 90 , Older )","F",0,1,"H",148,360,0,0,0,0,0,0,0,0,0
5,"[ 90 , Older )","F",1,1,"H",231,651,44,274,558,25,105,106,16,18,6
6,"[ 90 , Older )","F",0,0,"A",4,2426,0,0,0,0,0,0,0,0,0
6,"[ 90 , Older )","F",1,0,"A",0,1421,131,431,994,44,191,252,37,33,6
6,"[ 90 , Older )","F",0,1,"A",3,1214,0,0,0,0,0,0,0,0,0
6,"[ 90 , Older )","F",1,1,"A",4,883,91,254,688,24,90,107,58,20,3
6,"[ 90 , Older )","F",0,0,"H",75,360,0,0,0,0,0,0,0,0,0
6,"[ 90 , Older )","F",1,0,"H",78,513,32,224,406,19,115,119,1,18,1
6,"[ 90 , Older )","F",0,1,"H",142,357,0,0,0,0,0,0,0,0,0
6,"[ 90 , Older )","F",1,1,"H",233,681,48,291,577,29,129,121,12,27,7
7,"[ 90 , Older )","F",0,0,"A",1,2384,0,0,0,0,0,0,0,0,0
7,"[ 90 , Older )","F",1,0,"A",3,1478,121,471,1037,44,222,249,38,38,7
7,"[ 90 , Older )","F",0,1,"A",3,1231,0,0,0,0,0,0,0,0,0
7,"[ 90 , Older )","F",1,1,"A",4,878,74,247,679,16,91,116,52,21,4
7,"[ 90 , Older )","F",0,0,"H",68,344,0,0,0,0,0,0,0,0,0
7,"[ 90 , Older )","F",1,0,"H",101,548,36,213,430,32,116,149,3,17,4
7,"[ 90 , Older )","F",0,1,"H",117,307,0,0,0,0,0,0,0,0,0
7,"[ 90 , Older )","F",1,1,"H",244,685,43,284,564,30,130,131,14,16,2
8,"[ 90 , Older )","F",0,0,"A",2,2470,0,0,0,0,0,0,0,0,0
8,"[ 90 , Older )","F",1,0,"A",2,1411,114,429,985,40,204,256,27,41,5
8,"[ 90 , Older )","F",0,1,"A",4,1243,0,0,0,0,0,0,0,0,0
8,"[ 90 , Older )","F",1,1,"A",0,885,78,261,715,24,96,103,36,19,3
8,"[ 90 , Older )","F",0,0,"H",59,324,0,0,0,0,0,0,0,0,0
8,"[ 90 , Older )","F",1,0,"H",77,515,30,236,427,26,123,120,2,8,1
8,"[ 90 , Older )","F",0,1,"H",156,381,0,0,0,0,0,0,0,0,0
8,"[ 90 , Older )","F",1,1,"H",195,626,40,273,538,31,117,114,17,23,7
9,"[ 90 , Older )","F",0,0,"A",2,2371,0,0,0,0,0,0,0,0,0
9,"[ 90 , Older )","F",1,0,"A",1,1434,122,426,1001,38,181,256,35,44,9
9,"[ 90 , Older )","F",0,1,"A",4,1270,0,0,0,0,0,0,0,0,0
9,"[ 90 , Older )","F",1,1,"A",1,916,74,286,717,20,94,109,32,21,2
9,"[ 90 , Older )","F",0,0,"H",69,356,0,0,0,0,0,0,0,0,0
9,"[ 90 , Older )","F",1,0,"H",91,524,29,208,412,32,110,129,5,13,1
9,"[ 90 , Older )","F",0,1,"H",152,358,0,0,0,0,0,0,0,0,0
9,"[ 90 , Older )","F",1,1,"H",231,626,54,277,547,37,106,115,13,17,3
10,"[ 90 , Older )","F",0,0,"A",0,2424,0,0,0,0,0,0,0,0,0
10,"[ 90 , Older )","F",1,0,"A",1,1451,131,463,1022,42,188,228,35,42,5
10,"[ 90 , Older )","F",0,1,"A",3,1215,0,0,0,0,0,0,0,0,0
10,"[ 90 , Older )","F",1,1,"A",5,900,67,273,697,31,111,105,50,27,12
10,"[ 90 , Older )","F",0,0,"H",73,325,0,0,0,0,0,0,0,0,0
10,"[ 90 , Older )","F",1,0,"H",98,509,37,223,404,23,109,110,3,13,2
10,"[ 90 , Older )","F",0,1,"H",148,360,0,0,0,0,0,0,0,0,0
10,"[ 90 , Older )","F",1,1,"H",214,671,48,275,575,30,116,120,9,16,3
11,"[ 90 , Older )","F",0,0,"A",4,2427,0,0,0,0,0,0,0,0,0
11,"[ 90 , Older )","F",1,0,"A",2,1430,119,430,1019,39,187,244,33,36,7
11,"[ 90 , Older )","F",0,1,"A",3,1235,0,0,0,0,0,0,0,0,0
11,"[ 90 , Older )","F",1,1,"A",1,860,62,240,669,19,98,99,42,21,3
11,"[ 90 , Older )","F",0,0,"H",63,348,0,0,0,0,0,0,0,0,0
11,"[ 90 , Older )","F",1,0,"H",96,521,37,219,435,25,112,143,6,15,4
11,"[ 90 , Older )","F",0,1,"H",149,351,0,0,0,0,0,0,0,0,0
11,"[ 90 , Older )","F",1,1,"H",245,683,44,282,588,34,107,112,11,19,5
12,"[ 90 , Older )","F",0,0,"A",0,2394,0,0,0,0,0,0,0,0,0
12,"[ 90 , Older )","F",1,0,"A",1,1458,117,439,1015,43,224,248,28,33,6
12,"[ 90 , Older )","F",0,1,"A",2,1219,0,0,0,0,0,0,0,0,0
12,"[ 90 , Older )","F",1,1,"A",2,912,80,275,698,23,116,120,49,22,4
12,"[ 90 , Older )","F",0,0,"H",79,333,0,0,0,0,0,0,0,0,0
12,"[ 90 , Older )","F",1,0,"H",90,527,32,217,413,23,122,137,7,15,1
12,"[ 90 , Older )","F",0,1,"H",133,335,0,0,0,0,0,0,0,0,0
12,"[ 90 , Older )","F",1,1,"H",262,677,50,277,574,26,117,104,8,16,7
13,"[ 90 , Older )","F",0,0,"A",3,2430,0,0,0,0,0,0,0,0,0
13,"[ 90 , Older )","F",1,0,"A",0,1417,139,415,1026,32,190,246,36,39,7
13,"[ 90 , Older )","F",0,1,"A",2,1272,0,0,0,0,0,0,0,0,0
13,"[ 90 , Older )","F",1,1,"A",3,899,66,271,710,18,118,106,38,15,5
13,"[ 90 , Older )","F",0,0,"H",73,357,0,0,0,0,0,0,0,0,0
13,"[ 90 , Older )","F",1,0,"H",95,511,37,231,423,29,129,118,0,8,1
13,"[ 90 , Older )","F",0,1,"H",136,341,0,0,0,0,0,0,0,0,0
13,"[ 90 , Older )","F",1,1,"H",223,628,37,244,542,32,113,96,15,13,7
14,"[ 90 , Older )","F",0,0,"A",0,2443,0,0,0,0,0,0,0,0,0
14,"[ 90 , Older )","F",1,0,"A",2,1476,134,454,1038,42,207,266,36,32,8
14,"[ 90 , Older )","F",0,1,"A",4,1227,0,0,0,0,0,0,0,0,0
14,"[ 90 , Older )","F",1,1,"A",0,846,59,249,682,23,84,102,41,23,6
14,"[ 90 , Older )","F",0,0,"H",72,342,0,0,0,0,0,0,0,0,0
14,"[ 90 , Older )","F",1,0,"H",85,468,24,202,373,19,103,108,1,10,0
14,"[ 90 , Older )","F",0,1,"H",159,357,0,0,0,0,0,0,0,0,0
14,"[ 90 , Older )","F",1,1,"H",247,696,48,286,605,39,116,131,13,18,7
15,"[ 90 , Older )","F",0,0,"A",1,2458,0,0,0,0,0,0,0,0,0
15,"[ 90 , Older )","F",1,0,"A",2,1452,119,418,1042,48,191,256,28,39,5
15,"[ 90 , Older )","F",0,1,"A",4,1168,0,0,0,0,0,0,0,0,0
15,"[ 90 , Older )","F",1,1,"A",3,879,91,263,691,22,83,102,46,21,4
15,"[ 90 , Older )","F",0,0,"H",68,376,0,0,0,0,0,0,0,0,0
15,"[ 90 , Older )","F",1,0,"H",94,550,36,231,453,40,120,143,4,17,2
15,"[ 90 , Older )","F",0,1,"H",144,343,0,0,0,0,0,0,0,0,0
15,"[ 90 , Older )","F",1,1,"H",209,629,59,258,529,27,112,80,4,21,3
16,"[ 90 , Older )","F",0,0,"A",2,2505,0,0,0,0,0,0,0,0,0
16,"[ 90 , Older )","F",1,0,"A",1,1476,109,433,1032,47,200,247,35,37,8
16,"[ 90 , Older )","F",0,1,"A",2,1145,0,0,0,0,0,0,0,0,0
16,"[ 90 , Older )","F",1,1,"A",0,897,82,266,724,18,87,98,40,16,4
16,"[ 90 , Older )","F",0,0,"H",74,342,0,0,0,0,0,0,0,0,0
